,pred,label
0,0.16322258114814758,1
1,0.39655351638793945,0
2,0.02039824239909649,0
3,0.15434002876281738,0
4,0.04734933748841286,0
5,0.15814389288425446,0
6,0.16517102718353271,0
7,0.6383291482925415,1
8,0.4318254590034485,1
9,0.1604924201965332,0
10,0.6748898029327393,1
11,0.3068525791168213,0
12,0.23721705377101898,0
13,0.03257692605257034,0
14,0.07168519496917725,0
15,0.17010937631130219,0
16,0.08158057928085327,0
17,0.45928576588630676,0
18,0.3622792065143585,0
19,0.5241408944129944,0
20,0.4062739312648773,0
21,0.6590512990951538,1
22,0.026730239391326904,0
23,0.12571586668491364,0
24,0.5168818831443787,1
25,0.1067524403333664,0
26,0.16811390221118927,0
27,0.7234249114990234,1
28,0.14501498639583588,0
29,0.08089978992938995,0
30,0.14174531400203705,0
31,0.030467180535197258,0
32,0.05525477975606918,0
33,0.15038399398326874,0
34,0.2679223120212555,0
35,0.215613454580307,0
36,0.13445912301540375,0
37,0.4907175898551941,0
38,0.13549894094467163,0
39,0.32343336939811707,1
40,0.029292482882738113,0
41,0.15234267711639404,0
42,0.10801611095666885,0
43,0.0478060282766819,0
44,0.37551119923591614,0
45,0.41683927178382874,0
46,0.0429735891520977,0
47,0.10147019475698471,0
48,0.05787975713610649,0
49,0.15880712866783142,0
50,0.6920567154884338,0
51,0.5046599507331848,1
52,0.38462239503860474,0
53,0.31388312578201294,0
54,0.3178388178348541,0
55,0.025722621008753777,0
56,0.26799798011779785,0
57,0.038937538862228394,0
58,0.03368401154875755,0
59,0.11605208367109299,0
60,0.16663657128810883,1
61,0.26351287961006165,0
62,0.6992653608322144,1
63,0.1491628736257553,0
64,0.18646769225597382,0
65,0.2555629014968872,1
66,0.4930306375026703,1
67,0.2506241202354431,1
68,0.20803506672382355,1
69,0.40517371892929077,0
70,0.08824141323566437,0
71,0.013058414682745934,0
72,0.6208850145339966,0
73,0.08460144698619843,0
74,0.040692560374736786,0
75,0.23879727721214294,0
76,0.13244861364364624,0
77,0.41183289885520935,0
78,0.31115075945854187,0
79,0.2634428143501282,0
80,0.5068339705467224,1
81,0.38206133246421814,0
82,0.312215656042099,0
83,0.035778991878032684,0
84,0.6981586813926697,1
85,0.530437707901001,0
86,0.46316298842430115,1
87,0.16232413053512573,0
88,0.2058778703212738,0
89,0.7279115915298462,0
90,0.4894324541091919,1
91,0.25523871183395386,1
92,0.21788707375526428,0
93,0.3617982566356659,0
94,0.14203424751758575,0
95,0.09001664817333221,0
96,0.14089250564575195,0
97,0.41820284724235535,0
98,0.21800367534160614,1
99,0.11344511806964874,0
100,0.20026713609695435,0
101,0.021115871146321297,1
102,0.37421998381614685,0
103,0.1752397119998932,0
104,0.4336046576499939,0
105,0.28038838505744934,0
106,0.05499284714460373,1
107,0.5558744072914124,1
108,0.052822768688201904,0
109,0.45123836398124695,0
110,0.09472373127937317,0
111,0.13392266631126404,0
112,0.08150478452444077,0
113,0.790454626083374,1
114,0.040169548243284225,0
115,0.2285662144422531,0
116,0.021667862311005592,0
117,0.07826095819473267,0
118,0.011002626270055771,0
119,0.4216632544994354,1
120,0.3781152665615082,1
121,0.48508697748184204,1
122,0.34786170721054077,0
123,0.42385193705558777,1
124,0.5660785436630249,1
125,0.21899265050888062,1
126,0.058271024376153946,0
127,0.08084678649902344,0
128,0.6327716112136841,1
129,0.0912320613861084,0
130,0.49693354964256287,0
131,0.41297563910484314,1
132,0.7941815853118896,1
133,0.7712997198104858,1
134,0.7280779480934143,1
135,0.06504491716623306,1
136,0.13249725103378296,0
137,0.6910824179649353,1
138,0.35125547647476196,1
139,0.12811025977134705,0
140,0.02416720800101757,0
141,0.8819097280502319,1
142,0.20805801451206207,0
143,0.17856831848621368,0
144,0.02475799061357975,0
145,0.1350879967212677,0
146,0.4372170865535736,0
147,0.41473451256752014,1
148,0.816501796245575,1
149,0.09832870960235596,0
150,0.04197050258517265,0
151,0.04502265527844429,0
152,0.02924119308590889,0
153,0.7206688523292542,1
154,0.923852264881134,1
155,0.20310840010643005,0
156,0.2112356424331665,0
157,0.6270236372947693,1
158,0.4089934229850769,1
159,0.2733244001865387,0
160,0.06446325778961182,0
161,0.23698636889457703,0
162,0.2055215686559677,0
163,0.1556144505739212,0
164,0.8552579879760742,1
165,0.6136097311973572,1
166,0.3942125737667084,1
167,0.6903546452522278,0
168,0.001041629002429545,0
169,0.21083299815654755,0
170,0.699673593044281,1
171,0.5232457518577576,1
172,0.37808069586753845,1
173,0.542416512966156,1
174,0.4453943371772766,1
175,0.21518467366695404,0
176,0.5240685343742371,0
177,0.50850510597229,1
178,0.26077455282211304,0
179,0.7641903758049011,1
180,0.23661363124847412,1
181,0.561055600643158,0
182,0.5799134969711304,0
183,0.08873368799686432,0
184,0.8979879021644592,1
185,0.5075391530990601,1
186,0.10524727404117584,0
187,0.4027590751647949,0
188,0.659487247467041,1
189,0.020029669627547264,0
190,0.7530032992362976,1
191,0.7727450728416443,1
192,0.0664122924208641,0
193,0.8553608655929565,1
194,0.3401545584201813,1
195,0.23043183982372284,1
196,0.6956322193145752,1
197,0.18874169886112213,0
198,0.4193826913833618,1
199,0.09196329116821289,1
200,0.0032087306026369333,0
201,0.5738459825515747,0
202,0.20653292536735535,1
203,0.9519815444946289,1
204,0.6140480041503906,1
205,0.3801979124546051,1
206,0.1250096559524536,0
207,0.3597930371761322,0
208,0.0045331139117479324,0
209,0.6791436672210693,1
210,0.24454280734062195,1
211,0.12718814611434937,0
212,0.7682852745056152,1
213,0.28075575828552246,0
214,0.47810623049736023,1
215,0.7444804906845093,1
216,0.740344762802124,1
217,0.5596733093261719,1
218,0.7664186358451843,1
219,0.6811484098434448,1
220,0.24801138043403625,1
221,0.5063417553901672,1
222,0.6470769643783569,0
223,0.7786694765090942,0
224,0.02398213930428028,0
225,0.06941825896501541,0
226,0.08996843546628952,0
227,0.3631124794483185,1
228,0.021687036380171776,0
229,0.6928157210350037,1
230,0.1576477438211441,0
231,0.21417272090911865,0
232,0.7936396598815918,1
233,0.7898380756378174,1
234,0.209387868642807,1
235,0.02048322558403015,0
