,pred,label
0,0.2867164611816406,0
1,0.05980386212468147,0
2,0.0033780361991375685,0
3,0.05596208944916725,0
4,0.002082170220091939,0
5,0.010440326295793056,0
6,0.06350494176149368,0
7,0.45914217829704285,1
8,0.5836519002914429,0
9,0.026323752477765083,0
10,0.8130108714103699,1
11,0.18149034678936005,0
12,0.0004679273988585919,0
13,0.0014286809600889683,0
14,0.491661012172699,0
15,0.12507210671901703,0
16,0.02795720472931862,0
17,0.6739386320114136,1
18,0.00022506543609779328,0
19,0.08029360324144363,0
20,0.009820651262998581,0
21,0.903336226940155,1
22,0.8706430196762085,1
23,0.10159142315387726,0
24,0.5943044424057007,1
25,0.26121512055397034,0
26,0.03306370601058006,0
27,0.5231630206108093,1
28,0.13860619068145752,0
29,0.06388437002897263,0
30,0.08962994068861008,0
31,0.015641285106539726,0
32,0.029548510909080505,0
33,0.0988752543926239,0
34,0.08525270223617554,0
35,2.3030570446280763e-05,0
36,0.0038238295819610357,0
37,0.03254418820142746,0
38,0.20424261689186096,1
39,0.01988036558032036,0
40,0.10914462059736252,0
41,0.007389381993561983,0
42,0.1283382922410965,0
43,0.06568048149347305,0
44,0.17702871561050415,0
45,0.7458105087280273,1
46,0.14726035296916962,0
47,0.27578067779541016,0
48,0.0546783022582531,0
49,0.0016218889504671097,0
50,0.14246201515197754,0
51,0.5060809850692749,0
52,0.4043141007423401,0
53,0.09430453181266785,0
54,0.17101861536502838,0
55,0.049731865525245667,0
56,0.7878297567367554,1
57,0.6576247811317444,1
58,0.009224100969731808,0
59,0.013676973059773445,0
60,0.32358506321907043,1
61,0.10838574171066284,0
62,0.020822860300540924,0
63,0.6960537433624268,0
64,0.5101962685585022,0
65,0.8541820645332336,1
66,0.5190759301185608,1
67,0.007580957375466824,0
68,0.7476614713668823,1
69,0.6602181792259216,1
70,0.604351818561554,1
71,0.6044657826423645,1
72,0.8787462115287781,1
73,0.011224829591810703,0
74,0.0850432887673378,0
75,0.060830008238554,0
76,0.6489062905311584,0
77,0.06630896031856537,0
78,0.3069104552268982,1
79,0.04431325942277908,0
80,0.7312784790992737,1
81,0.017728442326188087,0
82,0.05098786577582359,0
83,0.647236168384552,1
84,0.3276177644729614,1
85,0.1431727409362793,0
86,0.016832614317536354,0
87,0.2601330876350403,1
88,0.2767624258995056,1
89,0.5511903166770935,1
90,0.8329952359199524,1
91,0.47770699858665466,0
92,0.007551692891865969,0
93,0.35529768466949463,0
94,0.4357687532901764,1
95,0.10703904926776886,0
96,8.360623178305104e-05,0
97,0.13050442934036255,0
98,0.3331589698791504,0
99,0.01414326298981905,0
100,0.064307801425457,0
101,0.04133623465895653,0
102,0.00018754064512904733,0
103,0.4298646152019501,0
104,0.007494681049138308,0
105,0.03725435957312584,0
106,0.1144937127828598,0
107,0.7477994561195374,1
108,0.01157282292842865,0
109,0.8844250440597534,1
110,0.10713669657707214,0
111,0.07105878740549088,0
112,0.5342530012130737,1
113,0.005623554810881615,0
114,0.07555222511291504,0
115,0.6416775584220886,1
116,0.6234265565872192,1
117,0.024688536301255226,0
118,0.13518062233924866,0
119,0.5648666620254517,0
120,0.008668910712003708,0
121,0.39126643538475037,0
122,0.4832114279270172,1
123,0.03275413066148758,0
124,0.06911303848028183,0
125,0.7563387751579285,1
126,0.010082505643367767,0
127,0.28743627667427063,0
128,0.022825108841061592,0
129,0.002289881929755211,0
130,0.05648801103234291,0
131,0.19171777367591858,0
132,0.014218430034816265,0
133,0.7139402627944946,0
134,0.126994326710701,0
135,0.0526014007627964,0
136,0.8588687777519226,1
137,0.5636170506477356,1
